,Name,Team,Team games,Played,Creativity per fixture adj,Creativity per game adj,Creativity GW29adj,Creativity GW28adj,Creativity GW27adj,Creativity GW26adj,Creativity GW25adj,Creativity GW24adj*,Creativity GW24adj,Creativity GW23adj,Creativity GW22adj,Creativity GW21adj,Creativity GW20adj,Creativity GW19adj,Creativity GW18adj,Creativity GW17adj,Creativity GW16adj,Creativity GW15adj,Creativity GW14adj,Creativity GW13adj,Creativity GW12adj,Creativity GW11adj,Creativity GW10adj,Creativity GW9adj,Creativity GW8adj,Creativity GW7adj,Creativity GW6adj,Creativity GW5adj,Creativity GW4adj,Creativity GW3adj,Creativity GW2adj,Creativity GW1adj,Creativity GW29adj 6 - average,Creativity GW28adj 6 - average,Creativity GW27adj 6 - average,Creativity GW26adj 6 - average,Creativity GW25adj 6 - average,Creativity GW24adj* 6 - average,Creativity GW24adj 6 - average,Creativity GW23adj 6 - average,Creativity GW22adj 6 - average,Creativity GW21adj 6 - average,Creativity GW20adj 6 - average,Creativity GW19adj 6 - average,Creativity GW18adj 6 - average,Creativity GW17adj 6 - average,Creativity GW16adj 6 - average,Creativity GW15adj 6 - average,Creativity GW14adj 6 - average,Creativity GW13adj 6 - average,Creativity GW12adj 6 - average,Creativity GW11adj 6 - average,Creativity GW10adj 6 - average,Creativity GW9adj 6 - average,Creativity GW8adj 6 - average,Creativity GW7adj 6 - average,Creativity GW6adj 6 - average
93,Maximillian Aarons,Norwich,29,27,10.712225024066285,11.505723173997122,19.243539536118675,18.421065977351056,6.323276046622264,1.8711894203357615,23.21448285953177,,5.802892927308447,17.09807674897119,2.5306863525091794,27.735303319077723,2.022220262546883,32.0198782903064,3.2787357278782103,19.148213318562284,5.076516564742963,29.402641293774312,1.6063584627138174,13.11822755960729,3.5721344871543432,0.8020835030549895,26.993987760097912,10.129192386831273,9.578596069749779,4.027568798809966,0.0,0.0,10.80290566458519,2.9621357449856727,11.689562290969898,2.1830543237250546,12.479407794544661,12.121830663353416,9.473434059213103,13.042105271289012,13.067277078324201,14.534842983453302,14.534842983453302,14.114150116881596,14.45583954514678,14.880144580519078,15.158034242968506,15.08872394299633,11.938448821213145,11.987348614425834,8.929660311841285,12.582572177733779,9.37033069324327,10.699036961082598,9.183927167616377,8.58857141975732,8.454890835914822,5.7563771533293675,4.561867713021768,4.913695416558454,4.606276337377635
94,Allan Saint-Maximin,Newcastle,29,18,10.682730994067658,17.211066601553448,24.230841196498048,0.48924542834426543,28.284517246188166,29.539147286570753,9.907496855345908,,0.0,35.54562893982808,0.0,0.0,0.0,0.0,0.0,0.0,12.737952091439688,13.57673034756839,2.8385750406150603,1.368370867107111,25.282464197530857,13.349932203389827,18.384339617031394,55.575308739255,26.51195226438188,0.0,10.226564663951116,0.0,0.0,0.8792262011073404,0.0,1.0709056418092116,15.408541335491192,17.294339292712863,17.212798387988816,12.49871218029079,7.5755209658623315,5.924271489971346,5.924271489971346,5.924271489971346,0.0,2.122992015239948,4.385780406501346,4.858876246603856,5.086938057788374,9.300682090710184,11.525670791275155,12.466735378873773,19.466498444154876,23.412061314782676,23.18399950359816,20.6746829146682,18.449694214103232,15.385637611264665,6.269623854906723,1.8509651441764092,2.029449417811278
95,Jordan Ayew,Crystal Palace,29,28,10.336765046040822,10.705935226256567,2.7997810845263773,12.131512983706719,0.7408877508361204,4.94810337774661,27.15346069513678,,12.6421780155642,3.4693694940850737,11.512235649449025,15.325659198113204,2.4901259727626455,34.077458519179295,38.526163043478256,15.239586558044802,4.247943714453814,1.701704320987654,3.033321655734446,20.739016075388026,5.501109240687677,4.120501600196946,11.155267102179286,4.25786256092259,1.8443985280999102,20.58901690251572,2.1077586822074212,11.957476335059829,10.194362959947979,2.5306863525091794,0.0,14.729237961664325,10.0693206512528,10.180918719512583,10.077705830469634,12.508501071682481,12.09883817085182,13.25283780819224,13.25283780819224,17.566835312844585,19.52853815683787,18.31782283433867,16.047163688151077,16.137696301979712,13.914622561347832,8.410446927549403,6.557266101241427,7.708486665862339,8.13451303918483,7.936359184579072,7.911359322433687,7.345800896020312,8.651963351830792,8.491812661458908,8.203949960056674,7.896550205373355,6.919920381898122
96,Alexandre Lacazette,Arsenal,28,20,10.268047168694652,14.375266036172514,10.363763157894734,,0.0,9.384578177257524,15.655853707016494,,4.0905684097421195,13.57673034756839,20.04630833953142,32.29637821297429,3.9495143266475634,20.825619547325097,0.0,0.0,0.0,22.859379837067202,13.235796580188676,24.326615272373534,2.787398141309699,43.209052985252136,14.828776031982146,13.104496248522532,0.0,0.0,0.0,0.0,10.63863703339882,0.7796622584732339,11.546192108924664,0.0,8.845248966579875,10.459006496852657,10.459006496852657,15.84173619901504,14.935892223913378,15.797519863964814,15.797519863964814,15.115758462341125,12.85297007107973,9.511918681157825,7.939085618506643,9.486799327430163,10.070298614938237,10.534864971823186,17.73637380269854,20.207836474695565,18.582022543271453,16.37605644657334,12.32162056784442,11.857054210959468,4.655545380084113,3.9571888803202255,1.9030498819786759,3.8274152334661196,3.8274152334661196
97,Mark Noble,West Ham,29,26,10.191950816238823,11.367945141189455,34.893675495616804,11.780211332684821,4.677973550839403,24.758682298698023,22.759119399185327,3.4305139372822295,2.060250800098473,31.184558496961188,2.7153460695136777,11.668829629629627,0.0,12.99806294161398,,3.16054450389105,13.207836248980275,7.142959978591816,1.9747571633237817,20.134280005358093,0.09784908566885309,1.3171337792642137,4.840399515220034,17.490970079476387,13.54727686872443,2.268939094650205,17.835313341493265,3.078834450991,14.474233687106912,12.06802191606197,0.0,0.0,17.050029335717767,11.577791886464711,14.81184974717744,14.484745166956484,12.303103055445087,8.509916488914198,10.104507989636158,10.287890273601588,7.291769898938102,8.029705550451125,6.4140268060668175,9.769740140293166,7.619704497635645,7.619704497635645,7.312469376864506,5.917896587904465,7.642564938051894,9.571318222285337,6.59376140383402,9.550005446471424,9.843622225092554,11.449261253740367,10.545436559837965,8.287557081717225,7.90940056594219
98,Miguel Almiron,Newcastle,29,28,9.995776212658464,10.35276822025341,12.259081712062253,51.95786449016099,1.464570472294533,12.04768847035363,9.59788757861635,,2.646659946236558,8.88640723495702,5.386494410085631,1.8178683530280646,2.071299088359046,12.41241401468788,7.231316706954257,0.0,16.473141050583653,2.1250534457063566,20.343121124407933,15.394172254955,20.825619547325097,2.3713695361284564,31.38218482397716,4.654784742120343,1.084579865361077,15.876050283111764,0.5013021894093684,2.027121872030408,13.516184545989407,1.2309166815502766,2.2446672562893077,12.04768847035363,14.995625444954053,14.43351303210318,6.671618018757286,6.730500998879543,5.067769435213779,5.536857174559034,5.536857174559034,6.300966634678649,4.8198987621858125,6.6676732022688165,6.718870717715198,9.764174390390012,10.2611340971012,12.526851237163006,12.922079493184414,15.406920122083333,15.828542004818997,12.618785128311188,12.699098133003984,9.311711906684694,9.254337296001687,6.276670583003728,5.706025906242051,5.899373804730089,5.261313502603733
99,Ashley Young,Man Utd,29,12,9.95059134480161,24.04726241660389,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.27203811369509,0.0,0.0,0.0,0.0,10.902404893731022,0.0,0.0,0.0,13.937768724279833,13.003589622641504,7.952555036426985,72.52467872073576,35.07215976925167,8.782850133809097,35.99379338995568,13.791466926070036,75.33384366865003,0.0,0.0,0.0,0.0,0.0,0.0,0.212006352282515,0.212006352282515,0.212006352282515,0.212006352282515,0.212006352282515,0.212006352282515,2.029073834571019,1.8170674822885038,1.8170674822885038,1.8170674822885038,4.140028936335143,6.30729387344206,5.815652230558054,17.903098684014015,23.748458645555957,25.212267001190806,28.88827111213678,29.019583996041536,40.24979876807871,28.16235231462275,22.316992353080806
100,Bernard Anicio Caldeira Duarte,Everton,29,19,9.910860499900927,15.127102868269835,4.513730659025787,1.6871242350061195,36.23230754787832,2.105320053923391,0.0,,22.638236831103672,3.3374830508474567,51.734385947046825,0.0,0.0,36.98695438282646,0.0,16.871242350061195,0.7052704154727792,26.508516788089953,0.0,0.0,0.0,0.0,0.7018230651731158,11.242048171275643,0.0,0.0,14.875374119944496,3.7275427983539084,1.7564655685061843,1.1631152370410442,33.69391718964502,16.934096085905537,11.196119887822881,11.00007861979316,19.34128890513328,13.302570980486891,12.951684304832993,19.116176701970733,19.116176701970733,15.343137230120126,17.59876377998908,9.093911191393406,13.511997322741733,13.511997322741733,7.347504925603988,7.347504925603988,4.535631200593788,4.535056642210511,1.9906452060747932,1.9906452060747932,1.9906452060747932,4.469874226065542,5.091131359124527,5.266905109680038,3.587082953974272,9.202735818915109,12.025085166566031
101,Harry Kane,Spurs,29,20,9.873127490804455,14.316034861666461,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,29.211093142023337,18.88616588050314,17.84635794297352,23.273923710601714,14.168822252616554,29.35472570065593,7.110023561811504,20.09631769547325,10.97856266726137,13.57673034756839,0.0,16.840704783021852,2.7032369091978814,28.875006109979626,1.2450629863813227,3.514545482520925,16.476417813313496,10.530572144457247,2.304984113712374,2.8385750406150603,16.48886894864069,0.0,0.0,0.0,4.868515523670556,8.016209837087745,10.99060282758333,10.99060282758333,14.869590112683616,17.231060488119706,22.12351477156236,18.440003174860394,18.641695144022076,17.497062598070055,15.880863704231166,13.519393328795074,11.433723175856061,10.699258733753789,12.162373469504852,10.540123522691513,8.863092711850266,11.609162347402517,10.557473574308416,10.491098108394164,6.151692930166738,8.692327257209966
102,Pablo Fornals,West Ham,29,27,9.821929773310398,10.549480126888945,10.530572144457247,23.847744892996104,6.705095422869812,0.0,0.3007813136456211,0.0,4.726457717872968,5.868680750350629,1.1805852476146426,8.184387448559669,22.4203763540128,11.991170741911489,,31.413896887159524,18.83009086847864,20.96048911750713,18.901247134670484,2.7256012234327556,6.458039654144304,0.0,16.882369040889387,5.983752921926132,0.7322852361472665,33.466851646090525,17.955822215422273,8.073388115931957,0.6192185534591192,1.0619859286134534,2.807292260692463,2.2077805871450464,6.897365628994797,5.930013224564084,2.9335025341231713,2.01275083824731,3.376815413007255,7.063414586401784,9.061943043387032,13.509849571601459,15.67008459128946,18.966735236271543,20.75287851729001,17.47041599552667,16.548227480898806,16.548227480898806,11.312577999705553,10.987957695107342,8.491834995843844,5.463674679423309,10.587216416532936,12.503513510079264,13.849078196067923,11.138553114829547,10.3182586159441,10.664093120034964,5.454247943544051
103,Emerson Palmieri dos Santos,Chelsea,29,14,9.726786290577563,20.148343030482096,0.0,0.0,0.0,0.0,0.0,,65.50372842399678,0.8232086120401336,0.0,0.0,0.8924213681743429,28.253352383268478,0.0,4.456844650205761,0.0,0.0,37.15145606601248,11.196601549092737,12.174242050948306,25.487662286722884,0.0,0.0,0.0,0.0,0.15593245169464678,0.0,4.013989841889784,41.56504540094338,26.66206917774495,23.740248164014684,10.91728807066613,11.054489506006151,11.054489506006151,11.054489506006151,11.203226400701874,15.912118464579954,15.912118464579954,4.994830393913825,5.600436400274764,5.600436400274764,5.600436400274764,11.643608849914452,8.800817044218496,10.829857386043214,14.334993658796067,14.334993658796067,14.334993658796067,8.143084314460653,6.276984056278532,4.273932456402922,0.0259887419491078,0.6949870489307385,7.622494615754635,12.06617281204546,16.02288083938124
104,Callum Hudson-Odoi,Chelsea,29,17,9.719508367786338,16.580337803870812,0.0,0.0,0.0,0.0,9.695297882816345,,36.14306541106089,32.92834448160534,39.82457786722321,4.912761456211811,3.391201199062503,17.90975218871595,0.0,8.58955514403292,1.8411547452080406,0.20525563006606667,2.898340544157002,0.0,0.27460696355522496,1.255074279270445,15.460155535678789,59.27102006688962,33.32937840466925,13.936200865580442,0.0,0.0,0.0,0.0,0.0,0.0,7.639727215646206,13.127784629247097,19.7652142737843,20.584007849819603,21.149208049663354,22.51828376731328,22.51828376731328,16.494439532136468,12.437974642541064,6.107404122205203,5.32281981784758,5.240676375363329,2.2557176772440046,2.301485504503209,1.0790720270427965,3.348905492121254,13.19319956492518,18.26503920834389,20.587739352607297,20.541971525348092,20.332792478803018,17.756099889523217,7.877596545041615,2.322700144263407,0.0
105,Danny Ings,Southampton,29,29,9.587981646444666,9.587981646444666,0.8232086120401336,0.7026280107047277,8.073388115931957,7.142983253826276,48.96278983211909,,0.0,2.2248563867745,13.815799483013292,1.1429940614395426,2.288391362960208,0.28210816618911166,11.631152370410444,10.275934656556643,2.716588419732441,16.873705581761,25.680750637379877,10.084361460370076,0.6904330294530152,2.6808764272475565,2.181442023633678,12.763649797811606,15.233840974212033,11.07825013395249,8.34645452674897,0.8264096733302497,17.835313341493265,31.68229837067209,1.2474596135571743,10.76339942357384,10.950832970770364,11.184440933226092,13.369969511944186,12.214903836195449,11.405805187717773,3.2923582433961087,3.2923582433961087,5.230883638464516,6.57273001676154,4.722861506214732,7.344646759601642,11.243373305338253,12.877082187701747,11.053628964208842,9.787785925990661,9.6985948599742,9.013585562649302,7.272433952121328,7.438082064385064,8.714085647267723,8.405007854948172,11.013986407924769,14.167094503401515,11.836030943292371,11.783555824895933
106,Giovani Lo Celso,Spurs,29,19,9.586960454540696,14.632729114825272,17.71068450606241,35.36350677925784,43.303603510028644,17.788821272392443,21.447011417980452,,39.08817118710691,4.151399539125318,10.291541811846688,14.844981760700387,10.29450845125786,2.807292260692463,0.0,0.0,0.0,0.8435621175030598,0.08103353909465018,0.0,39.3134887455676,0.3452165147265076,0.0,0.0,0.0,0.0,0.0,0.0,0.44621068408717146,19.427723244147156,0.47309584010251005,0.0,29.11696644547145,26.857085617648604,22.678424789746742,17.935321164858703,16.686269028002936,13.579649168454937,13.579649168454937,7.064953970603786,6.373054047416233,4.657797078775118,2.3242271382422306,0.6219813195483622,0.15409927609961832,6.706347400360884,6.763883486148636,6.763883486148636,6.623289799898125,6.609784210049018,6.609784210049018,0.05753608578775127,0.0,0.07436844734786191,3.312322321372388,3.391171628056139,3.391171628056139
107,Mahmoud Ahmed Ibrahim Hassan,Aston Villa,28,24,9.576541720199236,11.172632006899109,0.0,,11.780211332684821,0.0,0.0,,24.425676358109428,11.830731670061096,23.812490618493005,25.832158616577217,0.0,21.595247051886783,17.718204036964977,0.0,1.6966771294928602,1.2694867478510028,1.566615361077111,0.0,18.267241912464314,3.5864463889768756,18.923833604100402,17.044274439918528,0.23220695754716975,13.992419250645991,21.41811283618423,0.0,1.0984278542208998,13.233299731182793,6.158548971193414,12.660857295945704,8.006103226809225,11.974851663224726,11.974851663224726,14.31684287720679,14.31684287720679,17.916050719187922,17.916050719187922,16.798138665663846,14.826350053986998,11.14038113915364,7.046602494365938,7.307705054545457,3.708497212564325,3.8000035251475484,4.3977445899770276,7.268937335744951,9.898068617756204,9.67566721716788,12.007737092275546,12.532882246228866,11.935141181399388,8.964240223086136,8.329077771630182,9.31680144057122,9.094874448121173
108,Juan Mata,Man Utd,29,17,9.563407118632298,16.31404743766686,0.0,12.542866701729777,0.0,0.0,13.583333729781158,,66.63522734048895,10.13560936015204,34.13442275943395,14.54646830124179,0.0,18.686835493311033,19.019202539713664,12.773011044880782,0.0,0.0,9.031247722906933,0.0,0.0,0.0,0.0,0.0,2.304984113712374,0.0,12.559475691347009,15.99724150664697,32.65895987354085,0.6407495816288582,0.8196839319695526,1.2694867478510028,15.460237961999981,17.14950618869199,20.74809886497602,23.172510248516318,23.172510248516318,24.023093875771295,24.023093875771295,16.087089742308745,16.526656689763538,10.837586229857877,8.41317484631758,9.918382800135403,6.803910217916896,3.634043127964619,1.5052079538178222,1.5052079538178222,1.5052079538178222,0.3841640189520623,0.3841640189520623,2.4774099675098973,5.143616885284392,10.586776864207868,10.69356846114601,10.44601843085554,10.657599555497374
109,Tammy Abraham,Chelsea,29,25,9.518058738555123,11.04094813672394,0.0,0.0,0.2637678603322021,0.0,13.20984336533727,,10.619814281274682,1.4817755016722407,10.861248509242692,12.432294297352339,0.9816635049917772,2.585900048638132,1.934297642436149,14.829137654320984,5.0631755493221124,15.736264971731778,0.0,35.79758523442326,1.6476417813313498,12.743831143361442,12.03543753726893,2.1403423913043476,9.864729815175094,28.373703920570257,1.2474596135571743,2.2248563867745,55.25138958836527,9.675289897798738,14.0581819300837,0.9640709914320683,4.015570917824026,4.262533501436066,6.072741586309848,8.100829325813203,8.2644399099785,6.493782690528644,6.493782690528644,5.046196584055555,7.270756942830346,6.304411449510249,6.855073228573488,6.691462644408193,12.226743508705715,12.178967531854914,11.83141644669499,12.993460111352794,10.727473014614887,12.371594650477403,11.134281098168572,11.067584070206207,9.314421610775051,16.517080285957775,17.772904870373505,18.47181355619161,13.903541401335241
